ID,SalePrice
2734,118704.69931630348
2735,114767.36169213522
2736,174360.5456924023
2737,134671.0799512799
2738,182124.80205171136
2739,164356.13632620068
2740,97268.38776879525
2741,131024.85556281905
2742,106313.7569820456
2743,157297.71195048594
2744,211029.9702360056
2745,153197.97978282697
2746,130384.0453849833
2747,114277.8425556774
2748,93856.96509734832
2749,207045.81616896368
2750,139134.22568630974
2751,179023.93622007885
2752,202064.79675033328
2753,174404.24141910928
2754,78390.83656019007
2755,18711.883088509785
2756,91512.98052362923
2757,138770.5457535485
2758,78819.89496993367
2759,172159.89452241082
2760,130603.96669249004
2761,176300.05266492907
2762,135587.2194214901
2763,253687.775470605
2764,138358.08236988506
2765,338325.61716660217
2766,57036.01031403127
2767,105289.1438137911
2768,155100.7338581268
2769,160859.44224741508
2770,115532.77255617746
2771,109304.6594136476
2772,135787.48875170492
2773,95418.15927764738
2774,152480.34558896883
2775,151267.98560023785
2776,113084.2353914344
2777,179927.41041375475
2778,166861.2716086352
2779,178492.75286878017
2780,155519.08653000626
2781,143572.64808866242
2782,112696.33611725387
2783,152986.85431935487
2784,87068.9042805013
2785,65354.22875886492
2786,152065.32889123855
2787,68423.4680145852
2788,138625.27014065825
2789,200765.40093352867
2790,170186.84996642463
2791,81460.19247508037
2792,110923.57114526338
2793,178932.13263278967
2794,135340.95678446116
2795,127283.81855340966
2796,137075.83849356463
2797,289815.7183123863
2798,150162.8986960873
2799,81044.20026626077
2800,79871.63825698802
2801,163746.03559239767
2802,134489.0642335295
2803,200667.51896207035
2804,122475.51417023758
2805,155008.25596519373
2806,76470.38733008713
2807,118216.57112914277
2808,162613.05290762475
2809,103880.14491650148
2810,128256.91285263165
2811,156258.9364223578
2812,174631.4377510493
2813,169556.78756638162
2814,171230.84665596997
2815,162802.2153042521
2816,177493.32501976693
2817,116178.5756746534
2818,121686.92328829737
2819,175086.9271603889
2820,120874.48085679777
2821,141464.6862117726
2822,235685.91385646653
2823,467983.63957015274
2824,207566.932164512
2825,139160.6369725929
2826,145486.7407196787
2827,111941.09092372318
2828,221843.29562905536
2829,321932.7654255405
2830,250756.57490189653
2831,181868.7088643352
2832,232706.8916090905
2833,299604.85715858743
2834,179452.33165388613
2835,227399.65312719624
2836,175684.87989418232
2837,156047.51833580993
2838,150422.14712838933
2839,219764.94162693992
2840,188847.98487049574
2841,171962.0248186658
2842,229686.856569611
2843,157524.6104552159
2844,186037.41274731816
2845,110953.02928069606
2846,198467.6061647659
2847,199639.66829864169
2848,238042.1952554594
2849,161273.24089418456
2850,262374.3970475792
2851,208653.74105150416
2852,232857.12560154742
2853,223726.7819916031
2854,133290.24712939502
2855,194320.3147004164
2856,174156.3943709943
2857,172786.2270113614
2858,170887.26532284706
2859,83370.10551990068
2860,125117.64795913897
2861,150918.7809025686
2862,208811.99731235288
2863,77973.22799493442
2864,198654.77787540865
2865,150061.64429048751
2866,145113.8109299147
2867,71150.98073909257
2868,227079.78308897663
2869,125411.2142252326
2870,151710.34316803864
2871,125805.10614305723
2872,91939.17953654006
2873,124490.28505345643
2874,129129.55510307394
2875,134441.54795681755
2876,197986.80067394825
2877,135563.9646663149
2878,163337.40092978755
2879,132404.5650538865
2880,101846.71952393476
2881,63884.74523190234
2882,210620.16622889112
2883,179039.06982463505
2884,180752.02371792693
2885,154427.91375774564
2886,270087.7697745502
2887,96987.7313583775
2888,142080.6387344991
2889,90719.99621122668
2890,131404.56775726157
2891,160672.61038638128
2892,111489.78737773944
2893,122228.70868179447
2894,93191.3285587983
2895,346896.57532339194
2896,277681.6580799392
2897,191028.30598620162
2898,206565.7095987501
2899,211617.830485592
2900,159691.32794056658
2901,210040.41677659831
2902,176687.9879515241
2903,414401.6597659617
2904,305924.6385561066
2905,113288.45293387282
2906,338711.76738660026
2907,169474.94951975706
2908,116686.56543257076
2909,136024.69864000392
2910,76547.9964607635
2911,104200.70096520835
2912,138147.46118299442
2913,119200.35977222782
2914,39221.27534091985
2915,46486.57968140452
2916,105641.9182148556
2917,170063.5202425766
2918,74090.93209918158
2919,235139.29870856914
